Crank Radius,Link Length,Offset,Max Force,Max Torque,Max Velocity,Max Acceleration,Peak Power,Min Link Height,Min Link Width,Min Crank Height,Min Crank Width,Min Pin Diameter,Return Ratio,System Area,Stroke,System Weight,System Volume,Optimization Score
0.1225000000,0.1375000000,0.0110000000,4.0694161120,0.2657968418,0.5212338641,4.8962437377,0.8350254057,0.0019380000,0.0009690000,0.0027160000,0.0013580000,0.0005817500,1.6615760769,0.0936554649,0.2495691644,0.0019170930,0.0003451204,0.7912376521
0.1215000000,0.1525000000,0.0205000000,3.5174961317,0.2419795404,0.4631124050,3.0720750933,0.7602011466,0.0019680000,0.0009840000,0.0025940000,0.0012970000,0.0005702500,1.5193785191,0.0959198868,0.2499780123,0.0019010561,0.0003432014,0.7911106159
0.1220000000,0.1485000000,0.0180000000,3.5839634802,0.2475913264,0.4764392983,3.4103808848,0.7778310922,0.0019520000,0.0009760000,0.0026220000,0.0013110000,0.0005717500,1.5526342072,0.0956237085,0.2504517943,0.0018961641,0.0003440541,0.7909377562
0.1220000000,0.1470000000,0.0170000000,3.5689786640,0.2493691902,0.4809901842,3.5040299647,0.7834164160,0.0019400000,0.0009700000,0.0026320000,0.0013160000,0.0005715000,1.5571869686,0.0952727982,0.2501319851,0.0018878332,0.0003431726,0.7909138352
0.1215000000,0.1540000000,0.0215000000,3.5312746463,0.2406246218,0.4595194887,3.0106799613,0.7559445441,0.0019800000,0.0009900000,0.0025860000,0.0012930000,0.0005707500,1.5164513155,0.0962668289,0.2502876743,0.0019119513,0.0003442502,0.7908638836
0.1220000000,0.1455000000,0.0160000000,3.5536766870,0.2512668704,0.4858376528,3.6071158850,0.7893781543,0.0019280000,0.0009640000,0.0026420000,0.0013210000,0.0005712500,1.5619329502,0.0949211402,0.2498091521,0.0018797809,0.0003422856,0.7908286321
0.1215000000,0.1520000000,0.0200000000,3.4205193923,0.2425702873,0.4646838083,3.0665030047,0.7620570326,0.0019520000,0.0009760000,0.0025960000,0.0012980000,0.0005685000,1.5136513587,0.0958070653,0.2497406005,0.0018872743,0.0003422228,0.7908007111
0.1230000000,0.1340000000,0.0085000000,4.5051793046,0.2763624006,0.5462926832,6.1841889286,0.8682180875,0.0019640000,0.0009820000,0.0027700000,0.0013850000,0.0005917500,1.7418980320,0.0934454117,0.2498772773,0.0019718699,0.0003506072,0.7906037007
0.1235000000,0.1295000000,0.0050000000,5.8851784019,0.2946727627,0.5915783117,9.7050358466,0.9257417864,0.0020640000,0.0010320000,0.0028540000,0.0014270000,0.0006147500,1.8871668456,0.0929832953,0.2496339633,0.0021027991,0.0003613331,0.7903884340
0.1240000000,0.1280000000,0.0035000000,8.1522652194,0.3060975405,0.6201557948,13.6764055183,0.9616337844,0.0022260000,0.0011130000,0.0029020000,0.0014510000,0.0006410000,2.0062423451,0.0932419719,0.2500392016,0.0022660136,0.0003743665,0.7903267357
0.1235000000,0.1315000000,0.0065000000,5.3387980447,0.2869379070,0.5715049159,7.9751496126,0.9014420206,0.0020300000,0.0010150000,0.0028180000,0.0014090000,0.0006060000,1.8319758841,0.0934690344,0.2502534539,0.0020555467,0.0003582668,0.7900783535
0.1225000000,0.1400000000,0.0125000000,3.8313579710,0.2612687674,0.5098853470,4.3972384572,0.8208000403,0.0019280000,0.0009640000,0.0026920000,0.0013460000,0.0005775000,1.6249645120,0.0942520420,0.2499547633,0.0019009979,0.0003445855,0.7900412951
0.1230000000,0.1355000000,0.0095000000,4.3517276046,0.2725791243,0.5368570856,5.6634644605,0.8563325744,0.0019580000,0.0009790000,0.0027500000,0.0013750000,0.0005885000,1.7140740212,0.0938060426,0.2502013378,0.0019570444,0.0003498027,0.7900298349
0.1225000000,0.1415000000,0.0135000000,3.8483324968,0.2587191795,0.5034554284,4.2049472727,0.8127902736,0.0019400000,0.0009700000,0.0026800000,0.0013400000,0.0005775000,1.6152637115,0.0946078779,0.2502848616,0.0019067311,0.0003453188,0.7899493988
0.1225000000,0.1385000000,0.0115000000,3.8138938887,0.2640508281,0.5168576003,4.6213392163,0.8295401419,0.0019140000,0.0009570000,0.0027080000,0.0013540000,0.0005777500,1.6359342135,0.0938953985,0.2496222267,0.0018977020,0.0003441266,0.7899185542
0.1215000000,0.1535000000,0.0210000000,3.5216299743,0.2411849048,0.4610127831,3.0052509908,0.7577047250,0.0019760000,0.0009880000,0.0025880000,0.0012940000,0.0005705000,1.5110717693,0.0961543733,0.2500516165,0.0019077232,0.0003438480,0.7898169233
0.1215000000,0.1515000000,0.0195000000,3.4111576148,0.2431742408,0.4662890380,3.0609207523,0.7639544086,0.0019480000,0.0009740000,0.0025980000,0.0012990000,0.0005682500,1.5077593927,0.0956940514,0.2495046546,0.0018832156,0.0003418192,0.7896326271
0.1215000000,0.1530000000,0.0205000000,3.4250907489,0.2417571326,0.4625367955,2.9998121776,0.7595024319,0.0019580000,0.0009790000,0.0025920000,0.0012960000,0.0005687500,1.5055428043,0.0960417276,0.2498169255,0.0018938600,0.0003429650,0.7894994633
0.1215000000,0.1550000000,0.0220000000,3.5352091906,0.2398726436,0.4575290883,2.9481812478,0.7535821351,0.0019880000,0.0009940000,0.0025820000,0.0012910000,0.0005712500,1.5084714265,0.0965009824,0.2503597742,0.0019204955,0.0003450875,0.7893972423
0.1220000000,0.1465000000,0.0165000000,3.5586598346,0.2501444859,0.4829795117,3.4975798820,0.7858520794,0.0019360000,0.0009680000,0.0026340000,0.0013170000,0.0005712500,1.5497956012,0.0951581791,0.2498817669,0.0018839610,0.0003427598,0.7893558494
0.1215000000,0.1545000000,0.0215000000,3.4387830157,0.2404161477,0.4589792808,2.9428767081,0.7552896034,0.0019700000,0.0009850000,0.0025840000,0.0012920000,0.0005692500,1.5032707825,0.0963886999,0.2501263408,0.0019046628,0.0003440113,0.7893528406
0.1220000000,0.1480000000,0.0175000000,3.5737017072,0.2483198446,0.4783126037,3.4041400920,0.7801197995,0.0019480000,0.0009740000,0.0026260000,0.0013130000,0.0005717500,1.5457666853,0.0955094747,0.2502033890,0.0018939326,0.0003438341,0.7893081848
0.1220000000,0.1450000000,0.0155000000,3.5433006522,0.2520947238,0.4879570621,3.6004365753,0.7919789324,0.0019240000,0.0009620000,0.0026440000,0.0013220000,0.0005710000,1.5539480377,0.0948061302,0.2495570685,0.0018759969,0.0003418709,0.7891314969
0.1220000000,0.1490000000,0.0180000000,3.4846081257,0.2473101474,0.4757331097,3.3127308726,0.7769477422,0.0019420000,0.0009710000,0.0026200000,0.0013100000,0.0005702500,1.5352449646,0.0957459790,0.2502769415,0.0018891765,0.0003438238,0.7887598517
0.1215000000,0.1560000000,0.0225000000,3.4522405989,0.2391441431,0.4555988878,2.8896727892,0.7512934832,0.0019820000,0.0009910000,0.0025800000,0.0012900000,0.0005702500,1.5009551882,0.0967349791,0.2504329401,0.0019191210,0.0003454406,0.7887575086
0.1225000000,0.1425000000,0.0140000000,3.7368561670,0.2573249418,0.4999235199,4.0307178052,0.8084101467,0.0019320000,0.0009660000,0.0026720000,0.0013360000,0.0005755000,1.5973772484,0.0948468329,0.2503470734,0.0018987722,0.0003450528,0.7887251984
0.1225000000,0.1410000000,0.0130000000,3.7202258345,0.2597435546,0.5060649057,4.1970561907,0.8160084430,0.0019200000,0.0009600000,0.0026840000,0.0013420000,0.0005755000,1.6052288419,0.0944913848,0.2500166749,0.0018930439,0.0003443266,0.7885945400
0.1220000000,0.1475000000,0.0170000000,3.4697821205,0.2490666180,0.4802312756,3.3978878044,0.7824658572,0.0019300000,0.0009650000,0.0026300000,0.0013150000,0.0005700000,1.5386743900,0.0953950421,0.2499567096,0.0018809341,0.0003429452,0.7885602605
0.1220000000,0.1460000000,0.0160000000,3.4546660669,0.2509402548,0.4850196005,3.4911178465,0.7883520611,0.0019180000,0.0009590000,0.0026380000,0.0013190000,0.0005695000,1.5421509110,0.0950433587,0.2496334179,0.0018712310,0.0003418710,0.7884746448
0.1225000000,0.1395000000,0.0120000000,3.7031623727,0.2623912802,0.5127045890,4.3889386910,0.8243265181,0.0019080000,0.0009540000,0.0026980000,0.0013490000,0.0005757500,1.6139181774,0.0941351364,0.2496834520,0.0018893887,0.0003437815,0.7882423862
0.1230000000,0.1365000000,0.0100000000,4.0510034492,0.2705330460,0.5317470262,5.2496345021,0.8499046298,0.0019300000,0.0009650000,0.0027380000,0.0013690000,0.0005835000,1.6782939725,0.0940475835,0.2502380716,0.0019312237,0.0003482582,0.7877278537
0.1225000000,0.1435000000,0.0145000000,3.6337478993,0.2559945689,0.4965659140,3.8787813664,0.8042306571,0.0019260000,0.0009630000,0.0026640000,0.0013320000,0.0005737500,1.5814408791,0.0950856023,0.2504140417,0.0018922674,0.0003448755,0.7876657951
0.1230000000,0.1335000000,0.0080000000,4.3169355051,0.2780298967,0.5504728974,6.1723085381,0.8734566810,0.0019380000,0.0009690000,0.0027760000,0.0013880000,0.0005892500,1.7240763485,0.0933263025,0.2495744781,0.0019565075,0.0003495070,0.7876245073
0.1220000000,0.1500000000,0.0185000000,3.4893730858,0.2463375392,0.4732454970,3.2286765832,0.7738922034,0.0019480000,0.0009740000,0.0026140000,0.0013070000,0.0005702500,1.5255077092,0.0959823129,0.2503522851,0.0018938220,0.0003443845,0.7875129316
0.1220000000,0.1485000000,0.0175000000,3.4747752002,0.2480302678,0.4775856653,3.3066599909,0.7792100673,0.0019360000,0.0009680000,0.0026220000,0.0013110000,0.0005697500,1.5284328782,0.0956317313,0.2500335764,0.0018836929,0.0003433179,0.7874754660
0.1230000000,0.1350000000,0.0090000000,4.1782398187,0.2740839969,0.5406218192,5.6526475959,0.8610602712,0.0019340000,0.0009670000,0.0027560000,0.0013780000,0.0005862500,1.6984743297,0.0936873720,0.2499057215,0.0019429186,0.0003487981,0.7874209301
0.1225000000,0.1420000000,0.0135000000,3.6174452700,0.2583030147,0.5024210727,4.0232038758,0.8114828534,0.0019140000,0.0009570000,0.0026760000,0.0013380000,0.0005737500,1.5878323049,0.0947305381,0.2500840101,0.0018865194,0.0003441560,0.7873638877
0.1220000000,0.1470000000,0.0165000000,3.4598953022,0.2498324981,0.4821973859,3.3916239583,0.7848719408,0.0019240000,0.0009620000,0.0026320000,0.0013160000,0.0005695000,1.5313472221,0.0952804097,0.2497118423,0.0018755642,0.0003424378,0.7871537358
0.1225000000,0.1405000000,0.0125000000,3.6007558803,0.2608116753,0.5087555442,4.1891502671,0.8193640431,0.0019000000,0.0009500000,0.0026900000,0.0013450000,0.0005737500,1.5947582914,0.0943746808,0.2497509450,0.0018813968,0.0003435238,0.7869361857
0.1220000000,0.1510000000,0.0190000000,3.4065739068,0.2453996849,0.4708441054,3.1510499531,0.7709458472,0.0019440000,0.0009720000,0.0026100000,0.0013050000,0.0005692500,1.5164597440,0.0962184782,0.2504291230,0.0018923297,0.0003446546,0.7868347399
0.1220000000,0.1495000000,0.0180000000,3.3921762620,0.2470327097,0.4750360695,3.2227728845,0.7760761459,0.0019320000,0.0009660000,0.0026180000,0.0013090000,0.0005687500,1.5189584752,0.0958682485,0.2501120349,0.0018821781,0.0003435918,0.7867697614
0.1225000000,0.1445000000,0.0150000000,3.5381555067,0.2547232091,0.4933573666,3.7434155642,0.8002365623,0.0019200000,0.0009600000,0.0026580000,0.0013290000,0.0005722500,1.5671254538,0.0953241881,0.2504848418,0.0018874929,0.0003448829,0.7866494653
0.1220000000,0.1480000000,0.0170000000,3.3775187630,0.2487682524,0.4794826391,3.3005779133,0.7815285142,0.0019200000,0.0009600000,0.0026260000,0.0013130000,0.0005682500,1.5214024547,0.0955172851,0.2497919678,0.0018722935,0.0003425250,0.7866154445
0.1220000000,0.1505000000,0.0185000000,3.3971869573,0.2460714600,0.4725764678,3.1453009993,0.7730562910,0.0019380000,0.0009690000,0.0026120000,0.0013060000,0.0005687500,1.5101573940,0.0961045955,0.2501918097,0.0018867666,0.0003441506,0.7856739608
0.1225000000,0.1430000000,0.0140000000,3.6228715098,0.2569299158,0.4989399361,3.8715668259,0.8071691359,0.0019200000,0.0009600000,0.0026680000,0.0013340000,0.0005735000,1.5723497134,0.0949695039,0.2501556490,0.0018888358,0.0003445494,0.7856397930
0.1235000000,0.1310000000,0.0060000000,5.0677853263,0.2890058305,0.5769110821,7.9597081964,0.9079385941,0.0020000000,0.0010000000,0.0028280000,0.0014140000,0.0006035000,1.8076566301,0.0933485280,0.2499292633,0.0020407972,0.0003573382,0.7856086834
0.1220000000,0.1490000000,0.0175000000,3.3827384898,0.2477446115,0.4768683081,3.2168583247,0.7783126515,0.0019280000,0.0009640000,0.0026200000,0.0013100000,0.0005685000,1.5122057788,0.0957539870,0.2498734876,0.0018782782,0.0003431823,0.7853674464
0.1230000000,0.1360000000,0.0095000000,3.9026752715,0.2719431651,0.5352976222,5.2396280342,0.8543346496,0.0019080000,0.0009540000,0.0027440000,0.0013720000,0.0005815000,1.6636846426,0.0939291255,0.2499515939,0.0019186686,0.0003473499,0.7852364379
0.1230000000,0.1375000000,0.0105000000,3.9212761377,0.2686092050,0.5269271590,4.9162040328,0.8438607053,0.0019200000,0.0009600000,0.0027280000,0.0013640000,0.0005810000,1.6487557492,0.0942889222,0.2502883017,0.0019200294,0.0003477375,0.7851501868
0.1225000000,0.1415000000,0.0130000000,3.6065087154,0.2593119861,0.5049934616,4.0156758384,0.8146526305,0.0019080000,0.0009540000,0.0026800000,0.0013400000,0.0005735000,1.5778922045,0.0946140338,0.2498233235,0.0018832090,0.0003438274,0.7851410866
0.1240000000,0.1275000000,0.0030000000,6.6254387652,0.3092801393,0.6292535387,13.6495071333,0.9716322135,0.0021080000,0.0010540000,0.0029200000,0.0014600000,0.0006285000,1.9584295287,0.0931195625,0.2496793311,0.0021921850,0.0003700571,0.7850328109
0.1220000000,0.1500000000,0.0180000000,3.3060148407,0.2467589318,0.4743479822,3.1395414949,0.7752160475,0.0019220000,0.0009610000,0.0026160000,0.0013080000,0.0005672500,1.5036650089,0.0959905170,0.2499561477,0.0018751692,0.0003433581,0.7849490135
0.1225000000,0.1440000000,0.0145000000,3.5277528976,0.2556190457,0.4956328144,3.7364683478,0.8030509160,0.0019140000,0.0009570000,0.0026600000,0.0013300000,0.0005717500,1.5584548522,0.0952082844,0.2502307345,0.0018822915,0.0003443684,0.7849194664
0.1220000000,0.1475000000,0.0165000000,3.3680298898,0.2495249270,0.4814260402,3.2944845778,0.7839056777,0.0019160000,0.0009580000,0.0026300000,0.0013150000,0.0005682500,1.5141440677,0.0954026394,0.2495522016,0.0018702125,0.0003423047,0.7848957627
0.1220000000,0.1485000000,0.0170000000,3.2915332000,0.2484739981,0.4787440450,3.2109328438,0.7806040870,0.0019100000,0.0009550000,0.0026240000,0.0013120000,0.0005667500,1.5052409655,0.0956395272,0.2496367242,0.0018653743,0.0003422939,0.7846624224
0.1220000000,0.1515000000,0.0190000000,3.4020457921,0.2451442517,0.4702013639,3.0734741890,0.7701433802,0.0019460000,0.0009730000,0.0026060000,0.0013030000,0.0005690000,1.5019508457,0.0963407742,0.2502726702,0.0018930356,0.0003448036,0.7845155499
0.1230000000,0.1345000000,0.0085000000,4.0183698679,0.2756516193,0.5445447386,5.6418100027,0.8659851020,0.0019120000,0.0009560000,0.0027620000,0.0013810000,0.0005842500,1.6818785582,0.0935684789,0.2496137038,0.0019305281,0.0003478876,0.7844833869
0.1225000000,0.1425000000,0.0135000000,3.5117080174,0.2578937926,0.5014032811,3.8643387709,0.8101972441,0.0019020000,0.0009510000,0.0026720000,0.0013360000,0.0005717500,1.5628985972,0.0948531976,0.2498995541,0.0018766453,0.0003436531,0.7843089596
0.1225000000,0.1450000000,0.0150000000,3.4393722753,0.2543657171,0.4924682472,3.6151237420,0.7991134680,0.0019080000,0.0009540000,0.0026540000,0.0013270000,0.0005702500,1.5458929258,0.0954468815,0.2503085983,0.0018774754,0.0003443723,0.7841931873
0.1235000000,0.1325000000,0.0070000000,4.6567781247,0.2840913244,0.5642012931,6.9188237683,0.8924992177,0.0019680000,0.0009840000,0.0028020000,0.0014010000,0.0005962500,1.7584237311,0.0937128569,0.2502474247,0.0020017792,0.0003547969,0.7839294634
0.1225000000,0.1410000000,0.0125000000,3.4953148471,0.2603621809,0.5076448702,4.0081336133,0.8179519147,0.0018900000,0.0009450000,0.0026840000,0.0013420000,0.0005717500,1.5675333616,0.0944973191,0.2495651617,0.0018712869,0.0003429308,0.7835886786
0.1225000000,0.1435000000,0.0140000000,3.4236340809,0.2565412812,0.4979731643,3.7295081481,0.8059482045,0.0018960000,0.0009480000,0.0026660000,0.0013330000,0.0005702500,1.5494550656,0.0950921742,0.2499788476,0.0018718178,0.0003436631,0.7835018645
0.1230000000,0.1385000000,0.0110000000,3.8018948425,0.2667845440,0.5223697806,4.6401812613,0.8381283636,0.0019140000,0.0009570000,0.0027180000,0.0013590000,0.0005790000,1.6238649471,0.0945300608,0.2503483752,0.0019116618,0.0003473980,0.7830636359
0.1225000000,0.1420000000,0.0130000000,3.4075798134,0.2588877678,0.5039395550,3.8570971252,0.8133199095,0.0018840000,0.0009420000,0.0026760000,0.0013380000,0.0005700000,1.5530670996,0.0947366824,0.2496458943,0.0018646771,0.0003427573,0.7828923651
0.1230000000,0.1370000000,0.0100000000,3.7838166220,0.2699453527,0.5302846494,4.9068519049,0.8480583368,0.0019000000,0.0009500000,0.0027340000,0.0013670000,0.0005792500,1.6350550607,0.0941706748,0.2500096622,0.0019088527,0.0003469248,0.7827431583
0.1225000000,0.1460000000,0.0155000000,3.4448912624,0.2531657071,0.4894343369,3.5053629208,0.7953435255,0.0019160000,0.0009580000,0.0026480000,0.0013240000,0.0005705000,1.5344618153,0.0956852973,0.2503887120,0.0018831588,0.0003450412,0.7827029915
0.1225000000,0.1445000000,0.0145000000,3.4294061290,0.2552494186,0.4947140140,3.6084046629,0.8018896984,0.0019040000,0.0009520000,0.0026580000,0.0013290000,0.0005702500,1.5373103934,0.0953309658,0.2500605906,0.0018755574,0.0003441448,0.7821585193
0.1225000000,0.1470000000,0.0160000000,3.3627353133,0.2520152036,0.4865218308,3.4054663631,0.7917291122,0.0019120000,0.0009560000,0.0026420000,0.0013210000,0.0005692500,1.5239989979,0.0959235336,0.2504706518,0.0018798270,0.0003451329,0.7821312666
0.1240000000,0.1295000000,0.0045000000,5.3289816919,0.2990299741,0.6010770892,9.7441423980,0.9394303699,0.0020120000,0.0010060000,0.0028720000,0.0014360000,0.0006105000,1.8545615294,0.0936100939,0.2502977784,0.0020884963,0.0003630199,0.7816943365
0.1230000000,0.1395000000,0.0115000000,3.6917447862,0.2650516777,0.5180507919,4.4068350530,0.8326844035,0.0019060000,0.0009530000,0.0027080000,0.0013540000,0.0005767500,1.6025378348,0.0947710017,0.2504158147,0.0019018423,0.0003469566,0.7816565033
0.1225000000,0.1455000000,0.0150000000,3.3475240479,0.2540136756,0.4915923446,3.4988624315,0.7980074970,0.0019000000,0.0009500000,0.0026520000,0.0013260000,0.0005690000,1.5262657394,0.0955695742,0.2501442988,0.0018721938,0.0003442416,0.7815495345
0.1225000000,0.1430000000,0.0135000000,3.4136140005,0.2574913277,0.5004016140,3.7225348922,0.8089328634,0.0018920000,0.0009460000,0.0026680000,0.0013340000,0.0005700000,1.5401082775,0.0949758566,0.2497293089,0.0018682304,0.0003432427,0.7814888413
0.1230000000,0.1355000000,0.0090000000,3.8899272966,0.2734191479,0.5389903810,5.2296024324,0.8589715864,0.0019040000,0.0009520000,0.0027500000,0.0013750000,0.0005817500,1.6482126101,0.0938104467,0.2496686036,0.0019188958,0.0003472863,0.7814618569
0.1235000000,0.1305000000,0.0055000000,4.7551398640,0.2911518749,0.5826289973,7.9442367703,0.9146805914,0.0019640000,0.0009820000,0.0028360000,0.0014180000,0.0006000000,1.7809113602,0.0932277901,0.2496103188,0.0020205110,0.0003559437,0.7811980906
0.1230000000,0.1380000000,0.0105000000,3.6741385025,0.2680543560,0.5255523799,4.6313719756,0.8421175955,0.0018940000,0.0009470000,0.0027220000,0.0013610000,0.0005770000,1.6109921744,0.0944120221,0.2500765649,0.0018986137,0.0003463977,0.7810407323
0.1225000000,0.1440000000,0.0140000000,3.3320316304,0.2561588717,0.4970231033,3.6016730100,0.8047468296,0.0018880000,0.0009440000,0.0026620000,0.0013310000,0.0005687500,1.5284100766,0.0952148439,0.2498148472,0.0018648350,0.0003433447,0.7808372756
0.1225000000,0.1465000000,0.0155000000,3.3532221421,0.2528299690,0.4885982216,3.3991652647,0.7942887732,0.0019060000,0.0009530000,0.0026440000,0.0013220000,0.0005687500,1.5161615404,0.0958080015,0.2502295852,0.0018745771,0.0003446214,0.7806026332
0.1230000000,0.1405000000,0.0120000000,3.5898628186,0.2634037046,0.5139491147,4.2062334215,0.8275071433,0.0019000000,0.0009500000,0.0026980000,0.0013490000,0.0005747500,1.5840091774,0.0950117469,0.2504888742,0.0018934386,0.0003466029,0.7805537279
0.1230000000,0.1365000000,0.0095000000,3.6560654747,0.2713292951,0.5337704931,4.8974819338,0.8524061201,0.0018800000,0.0009400000,0.0027380000,0.0013690000,0.0005772500,1.6206006039,0.0940522082,0.2497343866,0.0018961193,0.0003459240,0.7803725306
0.1225000000,0.1475000000,0.0160000000,3.2769453313,0.2516946104,0.4857227015,3.3079333612,0.7907219391,0.0019020000,0.0009510000,0.0026380000,0.0013190000,0.0005675000,1.5068681870,0.0960462497,0.2503161363,0.0018712073,0.0003447100,0.7802224751
0.1235000000,0.1320000000,0.0065000000,4.3541661197,0.2860393472,0.5691966919,6.9054541689,0.8986191117,0.0019320000,0.0009660000,0.0028120000,0.0014060000,0.0005930000,1.7360416008,0.0935925745,0.2499400800,0.0019835055,0.0003535927,0.7801996062
0.1235000000,0.1335000000,0.0075000000,4.1441107386,0.2814197176,0.5574410479,6.1973509391,0.8841061174,0.0019200000,0.0009600000,0.0027900000,0.0013950000,0.0005887500,1.7051008324,0.0939564636,0.2502761626,0.0019621855,0.0003523367,0.7800591866
0.1225000000,0.1450000000,0.0145000000,3.3379597418,0.2548855382,0.4938091498,3.4923498065,0.8007465344,0.0018940000,0.0009470000,0.0026540000,0.0013270000,0.0005685000,1.5177775928,0.0954536465,0.2499020697,0.0018670560,0.0003437286,0.7798690722
0.1230000000,0.1390000000,0.0110000000,3.5726894197,0.2662600938,0.5210743662,4.3984856712,0.8364807545,0.0018860000,0.0009430000,0.0027120000,0.0013560000,0.0005747500,1.5904178382,0.0946531696,0.2501500321,0.0018887588,0.0003459573,0.7798082157
0.1225000000,0.1460000000,0.0150000000,3.2619541162,0.2536669499,0.4907293334,3.3928524312,0.7969182263,0.0018900000,0.0009450000,0.0026480000,0.0013240000,0.0005672500,1.5080547578,0.0956922661,0.2499906256,0.0018636545,0.0003438223,0.7794761961
0.1225000000,0.1435000000,0.0135000000,3.2404775084,0.2570954411,0.4994156479,3.5949287124,0.8076891490,0.0018720000,0.0009360000,0.0026660000,0.0013330000,0.0005672500,1.5191751672,0.0950985150,0.2495714960,0.0018542989,0.0003425449,0.7794393838
0.1230000000,0.1375000000,0.0100000000,3.5551019186,0.2693684672,0.5288513563,4.6225459198,0.8462459978,0.0018740000,0.0009370000,0.0027280000,0.0013640000,0.0005752500,1.5974555269,0.0942937657,0.2498079907,0.0018876334,0.0003455867,0.7786801022
0.1225000000,0.1445000000,0.0140000000,3.2467036161,0.2557825266,0.4960877527,3.4858249778,0.8035645066,0.0018780000,0.0009390000,0.0026580000,0.0013290000,0.0005670000,1.5089825920,0.0953375130,0.2496621434,0.0018563753,0.0003429290,0.7785783577
0.1230000000,0.1400000000,0.0115000000,3.4786421381,0.2645553278,0.5168275589,4.1982802682,0.8311250744,0.0018820000,0.0009410000,0.0027040000,0.0013520000,0.0005732500,1.5725738518,0.0948941196,0.2502284698,0.0018835175,0.0003458891,0.7785419921
0.1230000000,0.1410000000,0.0120000000,3.3912749485,0.2629333252,0.5127917631,4.0243991782,0.8260294028,0.0018760000,0.0009380000,0.0026960000,0.0013480000,0.0005715000,1.5569101367,0.0951348744,0.2503107238,0.0018768337,0.0003457201,0.7777243562
0.1230000000,0.1385000000,0.0105000000,3.4615000323,0.2675095086,0.5242038717,4.3901204308,0.8404059068,0.0018680000,0.0009340000,0.0027180000,0.0013590000,0.0005732500,1.5777089011,0.0945351215,0.2498873577,0.0018791334,0.0003452423,0.7775099005
0.1235000000,0.1345000000,0.0080000000,3.9007317100,0.2789145343,0.5511851688,5.6647071754,0.8762358518,0.0018980000,0.0009490000,0.0027760000,0.0013880000,0.0005842500,1.6643248955,0.0941998570,0.2503261047,0.0019389187,0.0003508945,0.7769615455
0.1230000000,0.1395000000,0.0110000000,3.3745460630,0.2657448820,0.5198027748,4.1903120433,0.8348621691,0.0018640000,0.0009320000,0.0027080000,0.0013540000,0.0005715000,1.5606126470,0.0947762779,0.2499710487,0.0018720229,0.0003449857,0.7766123631
0.1230000000,0.1420000000,0.0125000000,3.3976248645,0.2613914240,0.5089491982,3.8727562768,0.8211853775,0.0018840000,0.0009420000,0.0026860000,0.0013430000,0.0005712500,1.5430171856,0.0953754360,0.2503959365,0.0018784144,0.0003460221,0.7764621913
0.1230000000,0.1430000000,0.0130000000,3.3163551880,0.2599345638,0.5052841372,3.7376531411,0.8166085161,0.0018780000,0.0009390000,0.0026780000,0.0013390000,0.0005695000,1.5305834418,0.0956158067,0.2504834568,0.0018717231,0.0003458424,0.7760871816
0.1230000000,0.1370000000,0.0095000000,3.5362759438,0.2707292203,0.5322745849,4.6137029979,0.8505209297,0.0018680000,0.0009340000,0.0027320000,0.0013660000,0.0005750000,1.5832032603,0.0941752905,0.2495429024,0.0018847369,0.0003452466,0.7754970709
0.1235000000,0.1330000000,0.0070000000,4.1644850830,0.2832500637,0.5620780252,6.1853993459,0.8898563192,0.0019180000,0.0009590000,0.0027940000,0.0013970000,0.0005890000,1.6845493441,0.0938364030,0.2499818494,0.0019620429,0.0003521680,0.7753133093
0.1230000000,0.1405000000,0.0115000000,3.3811771206,0.2640675065,0.5156260073,4.0168119983,0.8295925384,0.0018720000,0.0009360000,0.0026980000,0.0013490000,0.0005712500,1.5456261740,0.0950172372,0.2500580257,0.0018734059,0.0003452926,0.7752592343
0.1230000000,0.1415000000,0.0120000000,3.3002665681,0.2624708203,0.5116542101,3.8654714879,0.8245764007,0.0018660000,0.0009330000,0.0026900000,0.0013450000,0.0005695000,1.5323484668,0.0952580014,0.2501475202,0.0018666950,0.0003451197,0.7748360606
0.1230000000,0.1380000000,0.0100000000,3.4434853121,0.2688021254,0.5274461861,4.3817392412,0.8444667824,0.0018620000,0.0009310000,0.0027220000,0.0013610000,0.0005730000,1.5643680758,0.0944168563,0.2496280189,0.0018762219,0.0003449048,0.7745227795
0.1235000000,0.1355000000,0.0085000000,3.7690626994,0.2765643088,0.5453623840,5.2508313915,0.8688524007,0.0018880000,0.0009440000,0.0027620000,0.0013810000,0.0005812500,1.6319400871,0.0944430395,0.2503899465,0.0019239299,0.0003500059,0.7745176302
0.1230000000,0.1425000000,0.0125000000,3.2248188872,0.2609545330,0.5078703120,3.7306383621,0.8198128439,0.0018620000,0.0009310000,0.0026840000,0.0013420000,0.0005682500,1.5204754071,0.0954985728,0.2502389511,0.0018631729,0.0003452273,0.7742747810
0.1235000000,0.1315000000,0.0060000000,4.5026242709,0.2880686006,0.5744624356,6.8920586404,0.9049941995,0.0019440000,0.0009720000,0.0028160000,0.0014080000,0.0005950000,1.7117033893,0.0934720623,0.2496378994,0.0019929964,0.0003540722,0.7739226667
0.1230000000,0.1390000000,0.0105000000,3.3643945200,0.2669744104,0.5228808005,4.1823286609,0.8387248465,0.0018580000,0.0009290000,0.0027120000,0.0013560000,0.0005712500,1.5480895212,0.0946582206,0.2497168182,0.0018690870,0.0003446506,0.7738033617
