Crank Radius,Link Length,Offset,Theta Angle,Phi Angle,Link Normal Stress,Xs,Vs,As
121.500,140.500,15.000,60.000,43.259,0.269,200.822,-1184.849,394.676
121.500,140.500,15.000,75.000,46.339,0.284,171.475,-1064.916,296.594
121.500,140.500,15.000,90.000,47.312,0.289,140.013,-920.266,178.301
121.500,140.500,15.000,105.000,46.339,0.284,108.582,-760.759,47.858
121.500,140.500,15.000,120.000,43.259,0.269,79.322,-597.263,-85.845
121.500,140.500,15.000,135.000,37.704,0.248,54.227,-440.921,-213.697
121.500,140.500,15.000,150.000,29.416,0.225,35.008,-302.387,-326.985
121.500,140.500,15.000,165.000,18.598,0.207,22.975,-191.102,-417.990
121.500,140.500,15.000,180.000,6.105,0.197,18.947,-114.649,-480.510
121.500,140.500,15.000,195.000,-6.692,0.198,23.199,-78.239,-510.284
121.500,140.500,15.000,210.000,-18.329,0.207,35.441,-84.353,-505.285
121.500,140.500,15.000,225.000,-27.706,0.222,54.839,-132.573,-465.852
121.500,140.500,15.000,240.000,-34.316,0.238,80.071,-219.615,-394.674
121.500,140.500,15.000,255.000,-38.146,0.249,109.417,-339.546,-296.599
121.500,140.500,15.000,270.000,-39.389,0.254,140.878,-484.193,-178.311
121.500,140.500,15.000,285.000,-38.146,0.249,172.310,-643.700,-47.870
121.500,140.500,15.000,300.000,-34.316,0.238,201.571,-807.196,85.834
121.500,140.500,15.000,315.000,-27.706,0.222,226.666,-963.539,213.690
121.500,140.500,15.000,330.000,-18.329,0.207,245.885,-1102.075,326.984
121.500,140.500,15.000,345.000,-6.692,0.198,257.919,-1213.362,417.994
121.500,140.500,15.000,360.000,6.105,0.197,261.947,-1289.816,480.519
,,,,,,,,
120.500,140.500,17.000,15.000,19.268,0.208,256.722,-1321.056,506.096
120.500,140.500,17.000,30.000,29.939,0.226,244.581,-1314.993,501.137
120.500,140.500,17.000,45.000,38.100,0.249,225.342,-1267.168,462.026
120.500,140.500,17.000,60.000,43.561,0.271,200.317,-1180.841,391.427
120.500,140.500,17.000,75.000,46.586,0.285,171.212,-1061.895,294.153
120.500,140.500,17.000,90.000,47.541,0.291,140.010,-918.436,176.834
120.500,140.500,17.000,105.000,46.586,0.285,108.837,-760.241,47.464
120.500,140.500,17.000,120.000,43.561,0.271,79.817,-598.091,-85.139
120.500,140.500,17.000,135.000,38.100,0.249,54.929,-443.036,-211.938
120.500,140.500,17.000,150.000,29.939,0.226,35.869,-305.642,-324.294
120.500,140.500,17.000,165.000,19.268,0.208,23.934,-195.273,-414.550
120.500,140.500,17.000,180.000,6.916,0.198,19.939,-119.450,-476.555
120.500,140.500,17.000,195.000,-5.776,0.197,24.156,-83.339,-506.084
120.500,140.500,17.000,210.000,-17.360,0.206,36.298,-89.402,-501.126
120.500,140.500,17.000,225.000,-26.735,0.220,55.536,-137.226,-462.018
120.500,140.500,17.000,240.000,-33.372,0.235,80.561,-223.551,-391.425
120.500,140.500,17.000,255.000,-37.236,0.246,109.666,-342.495,-294.157
120.500,140.500,17.000,270.000,-38.492,0.251,140.868,-485.952,-176.843
120.500,140.500,17.000,285.000,-37.236,0.246,172.041,-644.147,-47.476
120.500,140.500,17.000,300.000,-33.372,0.235,201.061,-806.297,85.128
120.500,140.500,17.000,315.000,-26.735,0.220,225.949,-961.353,211.931
120.500,140.500,17.000,330.000,-17.360,0.206,245.010,-1098.749,324.292
120.500,140.500,17.000,345.000,-5.776,0.197,256.945,-1209.120,414.554
120.500,140.500,17.000,360.000,6.916,0.198,260.939,-1284.945,476.564
,,,,,,,,
120.000,140.500,18.000,15.000,19.602,0.208,256.236,-1318.470,503.996
120.000,140.500,18.000,30.000,30.199,0.227,244.145,-1312.432,499.058
120.000,140.500,18.000,45.000,38.296,0.250,224.986,-1264.806,460.109
120.000,140.500,18.000,60.000,43.711,0.271,200.065,-1178.837,389.803
120.000,140.500,18.000,75.000,46.708,0.286,171.081,-1060.385,292.933
120.000,140.500,18.000,90.000,47.654,0.291,140.008,-917.521,176.100
120.000,140.500,18.000,105.000,46.708,0.286,108.964,-759.983,47.267
120.000,140.500,18.000,120.000,43.711,0.271,80.065,-598.505,-84.785
120.000,140.500,18.000,135.000,38.296,0.250,55.281,-444.094,-211.059
120.000,140.500,18.000,150.000,30.199,0.227,36.299,-307.270,-322.949
120.000,140.500,18.000,165.000,19.602,0.208,24.414,-197.359,-412.830
120.000,140.500,18.000,180.000,7.320,0.198,20.436,-121.850,-474.577
120.000,140.500,18.000,195.000,-5.317,0.197,24.635,-85.889,-503.984
120.000,140.500,18.000,210.000,-16.874,0.205,36.726,-91.927,-499.047
120.000,140.500,18.000,225.000,-26.245,0.219,55.885,-139.553,-460.101
120.000,140.500,18.000,240.000,-32.896,0.234,80.805,-225.520,-389.801
120.000,140.500,18.000,255.000,-36.774,0.245,109.790,-343.970,-292.937
120.000,140.500,18.000,270.000,-38.037,0.249,140.863,-486.832,-176.109
120.000,140.500,18.000,285.000,-36.774,0.245,171.906,-644.370,-47.279
120.000,140.500,18.000,300.000,-32.896,0.234,200.805,-805.847,84.775
120.000,140.500,18.000,315.000,-26.245,0.219,225.591,-960.260,211.052
120.000,140.500,18.000,330.000,-16.874,0.205,244.572,-1097.086,322.947
120.000,140.500,18.000,345.000,-5.317,0.197,256.458,-1206.999,412.834
120.000,140.500,18.000,360.000,7.320,0.198,260.436,-1282.509,474.587
,,,,,,,,
123.500,141.000,10.000,15.000,16.802,0.205,260.143,-1339.088,518.695
123.500,141.000,10.000,30.000,27.914,0.222,247.699,-1332.876,513.615
123.500,141.000,10.000,45.000,36.483,0.244,227.982,-1283.862,473.531
123.500,141.000,10.000,60.000,42.260,0.265,202.335,-1195.388,401.177
123.500,141.000,10.000,75.000,45.479,0.280,172.505,-1073.482,301.482
123.500,141.000,10.000,90.000,46.499,0.285,140.526,-926.453,181.243
123.500,141.000,10.000,105.000,45.479,0.280,108.577,-764.320,48.653
123.500,141.000,10.000,120.000,42.260,0.265,78.835,-598.133,-87.252
123.500,141.000,10.000,135.000,36.483,0.244,53.327,-439.217,-217.209
123.500,141.000,10.000,150.000,27.914,0.222,33.791,-298.401,-332.363
123.500,141.000,10.000,165.000,16.802,0.205,21.559,-185.283,-424.866
123.500,141.000,10.000,180.000,4.060,0.197,17.465,-107.570,-488.417
123.500,141.000,10.000,195.000,-8.889,0.199,21.786,-70.558,-518.683
123.500,141.000,10.000,210.000,-20.560,0.210,34.229,-76.770,-513.603
123.500,141.000,10.000,225.000,-29.871,0.226,53.946,-125.782,-473.524
123.500,141.000,10.000,240.000,-36.366,0.244,79.593,-214.255,-401.175
123.500,141.000,10.000,255.000,-40.096,0.256,109.423,-336.158,-301.487
123.500,141.000,10.000,270.000,-41.299,0.261,141.402,-483.186,-181.252
123.500,141.000,10.000,285.000,-40.096,0.256,173.351,-645.318,-48.665
123.500,141.000,10.000,300.000,-36.366,0.244,203.093,-811.505,87.240
123.500,141.000,10.000,315.000,-29.871,0.226,228.602,-970.423,217.201
123.500,141.000,10.000,330.000,-20.560,0.210,248.138,-1111.240,332.361
123.500,141.000,10.000,345.000,-8.889,0.199,260.370,-1224.361,424.871
123.500,141.000,10.000,360.000,4.060,0.197,264.465,-1302.075,488.426
,,,,,,,,
123.000,141.000,11.500,15.000,17.333,0.206,259.655,-1336.493,516.595
123.000,141.000,11.500,30.000,28.356,0.223,247.262,-1330.306,511.535
123.000,141.000,11.500,45.000,36.841,0.245,227.625,-1281.491,471.614
123.000,141.000,11.500,60.000,42.551,0.266,202.081,-1193.375,399.552
123.000,141.000,11.500,75.000,45.729,0.281,172.372,-1071.963,300.262
123.000,141.000,11.500,90.000,46.735,0.286,140.522,-925.529,180.509
123.000,141.000,11.500,105.000,45.729,0.281,108.702,-764.053,48.456
123.000,141.000,11.500,120.000,42.551,0.266,79.081,-598.538,-86.898
123.000,141.000,11.500,135.000,36.841,0.245,53.676,-440.265,-216.329
123.000,141.000,11.500,150.000,28.356,0.223,34.220,-300.020,-331.017
123.000,141.000,11.500,165.000,17.333,0.206,22.037,-187.359,-423.146
123.000,141.000,11.500,180.000,4.668,0.197,17.959,-109.961,-486.439
123.000,141.000,11.500,195.000,-8.234,0.198,22.263,-73.099,-516.583
123.000,141.000,11.500,210.000,-19.895,0.209,34.656,-79.286,-511.524
123.000,141.000,11.500,225.000,-29.225,0.225,54.293,-128.100,-471.607
123.000,141.000,11.500,240.000,-35.755,0.242,79.837,-216.214,-399.550
123.000,141.000,11.500,255.000,-39.516,0.254,109.545,-337.624,-300.266
123.000,141.000,11.500,270.000,-40.732,0.259,141.395,-484.057,-180.518
123.000,141.000,11.500,285.000,-39.516,0.254,173.215,-645.532,-48.468
123.000,141.000,11.500,300.000,-35.755,0.242,202.837,-811.047,86.887
123.000,141.000,11.500,315.000,-29.225,0.225,228.242,-969.321,216.322
123.000,141.000,11.500,330.000,-19.895,0.209,247.698,-1109.568,331.015
123.000,141.000,11.500,345.000,-8.234,0.198,259.881,-1222.231,423.151
123.000,141.000,11.500,360.000,4.668,0.197,263.959,-1299.631,486.449
,,,,,,,,
122.500,141.000,13.000,15.000,17.863,0.206,259.167,-1333.899,514.495
122.500,141.000,13.000,30.000,28.796,0.224,246.825,-1327.737,509.456
122.500,141.000,13.000,45.000,37.196,0.246,227.267,-1279.120,469.697
122.500,141.000,13.000,60.000,42.840,0.268,201.827,-1191.362,397.928
122.500,141.000,13.000,75.000,45.977,0.282,172.239,-1070.444,299.041
122.500,141.000,13.000,90.000,46.969,0.288,140.519,-924.605,179.775
122.500,141.000,13.000,105.000,45.977,0.282,108.828,-763.785,48.259
122.500,141.000,13.000,120.000,42.840,0.268,79.327,-598.943,-86.545
122.500,141.000,13.000,135.000,37.196,0.246,54.026,-441.314,-215.450
122.500,141.000,13.000,150.000,28.796,0.224,34.648,-301.639,-329.672
122.500,141.000,13.000,165.000,17.863,0.206,22.515,-189.436,-421.426
122.500,141.000,13.000,180.000,5.275,0.197,18.454,-112.352,-484.462
122.500,141.000,13.000,195.000,-7.579,0.198,22.740,-75.640,-514.483
122.500,141.000,13.000,210.000,-19.226,0.208,35.083,-81.802,-509.445
122.500,141.000,13.000,225.000,-28.575,0.223,54.640,-130.418,-469.689
122.500,141.000,13.000,240.000,-35.138,0.240,80.080,-218.174,-397.926
122.500,141.000,13.000,255.000,-38.929,0.252,109.668,-339.091,-299.045
122.500,141.000,13.000,270.000,-40.156,0.257,141.388,-484.928,-179.784
122.500,141.000,13.000,285.000,-38.929,0.252,173.078,-645.747,-48.271
122.500,141.000,13.000,300.000,-35.138,0.240,202.580,-810.589,86.534
122.500,141.000,13.000,315.000,-28.575,0.223,227.881,-968.219,215.443
122.500,141.000,13.000,330.000,-19.226,0.208,247.259,-1107.896,329.670
122.500,141.000,13.000,345.000,-7.579,0.198,259.392,-1220.101,421.431
122.500,141.000,13.000,360.000,5.275,0.197,263.454,-1297.186,484.471
,,,,,,,,
119.000,141.000,20.000,15.000,20.199,0.209,255.765,-1315.800,499.795
119.000,141.000,20.000,30.000,30.620,0.228,243.775,-1309.814,494.900
119.000,141.000,20.000,45.000,38.576,0.251,224.776,-1262.586,456.277
119.000,141.000,20.000,60.000,43.894,0.272,200.063,-1177.335,386.559
119.000,141.000,20.000,75.000,46.839,0.287,171.320,-1059.871,290.497
119.000,141.000,20.000,90.000,47.769,0.292,140.506,-918.200,174.638
119.000,141.000,20.000,105.000,46.839,0.287,109.721,-761.974,46.880
119.000,141.000,20.000,120.000,43.894,0.272,81.063,-601.843,-84.073
119.000,141.000,20.000,135.000,38.576,0.251,56.484,-448.717,-209.295
119.000,141.000,20.000,150.000,30.620,0.228,37.661,-313.032,-320.253
119.000,141.000,20.000,165.000,20.199,0.209,25.875,-204.036,-409.386
119.000,141.000,20.000,180.000,8.100,0.198,21.929,-129.154,-470.621
119.000,141.000,20.000,195.000,-4.384,0.197,26.093,-93.491,-499.784
119.000,141.000,20.000,210.000,-15.842,0.204,38.083,-99.477,-494.889
119.000,141.000,20.000,225.000,-25.176,0.217,57.082,-146.704,-456.270
119.000,141.000,20.000,240.000,-31.832,0.231,81.794,-231.953,-386.557
119.000,141.000,20.000,255.000,-35.731,0.242,110.537,-349.415,-290.501
119.000,141.000,20.000,270.000,-37.004,0.246,141.351,-491.085,-174.647
119.000,141.000,20.000,285.000,-35.731,0.242,172.136,-647.310,-46.891
119.000,141.000,20.000,300.000,-31.832,0.231,200.794,-807.442,84.062
119.000,141.000,20.000,315.000,-25.176,0.217,225.373,-960.568,209.287
119.000,141.000,20.000,330.000,-15.842,0.204,244.197,-1096.254,320.251
119.000,141.000,20.000,345.000,-4.384,0.197,255.983,-1205.253,409.390
119.000,141.000,20.000,360.000,8.100,0.198,259.929,-1280.136,470.629
,,,,,,,,
118.000,141.000,21.500,15.000,20.670,0.210,254.795,-1310.637,495.595
118.000,141.000,21.500,30.000,30.963,0.229,242.905,-1304.702,490.741
118.000,141.000,21.500,45.000,38.813,0.252,224.066,-1257.871,452.442
118.000,141.000,21.500,60.000,44.059,0.273,199.561,-1173.337,383.310
118.000,141.000,21.500,75.000,46.964,0.287,171.059,-1056.860,288.056
118.000,141.000,21.500,90.000,47.881,0.293,140.504,-916.378,173.171
118.000,141.000,21.500,105.000,46.964,0.287,109.978,-761.466,46.486
118.000,141.000,21.500,120.000,44.059,0.273,81.561,-602.680,-83.366
118.000,141.000,21.500,135.000,38.813,0.252,57.189,-450.841,-207.536
118.000,141.000,21.500,150.000,30.963,0.229,38.523,-316.297,-317.561
118.000,141.000,21.500,165.000,20.670,0.210,26.836,-208.216,-405.946
118.000,141.000,21.500,180.000,8.703,0.198,22.924,-133.964,-466.666
118.000,141.000,21.500,195.000,-3.671,0.197,27.053,-98.601,-495.584
118.000,141.000,21.500,210.000,-15.059,0.203,38.942,-104.536,-490.731
118.000,141.000,21.500,225.000,-24.367,0.215,57.781,-151.366,-452.435
118.000,141.000,21.500,240.000,-31.028,0.229,82.286,-235.898,-383.308
118.000,141.000,21.500,255.000,-34.942,0.239,110.787,-352.373,-288.060
118.000,141.000,21.500,270.000,-36.223,0.243,141.342,-492.853,-173.180
118.000,141.000,21.500,285.000,-34.942,0.239,171.868,-647.765,-46.497
118.000,141.000,21.500,300.000,-31.028,0.229,200.286,-806.551,83.356
118.000,141.000,21.500,315.000,-24.367,0.215,224.658,-958.391,207.529
118.000,141.000,21.500,330.000,-15.059,0.203,243.324,-1092.937,317.560
118.000,141.000,21.500,345.000,-3.671,0.197,255.011,-1201.020,405.950
118.000,141.000,21.500,360.000,8.703,0.198,258.924,-1275.273,466.674
,,,,,,,,
122.000,141.500,14.500,15.000,18.329,0.207,259.180,-1333.804,512.395
122.000,141.500,14.500,30.000,29.141,0.225,246.888,-1327.670,507.378
122.000,141.500,14.500,45.000,37.440,0.247,227.411,-1279.254,467.782
122.000,141.500,14.500,60.000,43.013,0.268,202.075,-1191.856,396.308
122.000,141.500,14.500,75.000,46.110,0.283,172.608,-1071.432,297.826
122.000,141.500,14.500,90.000,47.089,0.288,141.017,-926.189,179.047
122.000,141.500,14.500,105.000,46.110,0.283,109.456,-766.026,48.068
122.000,141.500,14.500,120.000,43.013,0.268,80.075,-601.857,-86.186
122.000,141.500,14.500,135.000,37.440,0.247,54.876,-444.871,-214.565
122.000,141.500,14.500,150.000,29.141,0.225,35.578,-305.765,-328.321
122.000,141.500,14.500,165.000,18.329,0.207,23.494,-194.018,-419.703
122.000,141.500,14.500,180.000,5.861,0.197,19.449,-117.247,-482.482
122.000,141.500,14.500,195.000,-6.898,0.198,23.717,-80.683,-512.383
122.000,141.500,14.500,210.000,-18.492,0.207,36.009,-86.818,-507.367
122.000,141.500,14.500,225.000,-27.830,0.222,55.486,-135.233,-467.775
122.000,141.500,14.500,240.000,-34.410,0.238,80.822,-222.629,-396.306
122.000,141.500,14.500,255.000,-38.223,0.250,110.289,-343.051,-297.830
122.000,141.500,14.500,270.000,-39.461,0.254,141.879,-488.292,-179.056
122.000,141.500,14.500,285.000,-38.223,0.250,173.441,-648.454,-48.080
122.000,141.500,14.500,300.000,-34.410,0.238,202.822,-812.623,86.175
122.000,141.500,14.500,315.000,-27.830,0.222,228.020,-969.611,214.557
122.000,141.500,14.500,330.000,-18.492,0.207,247.319,-1108.719,328.319
122.000,141.500,14.500,345.000,-6.898,0.198,259.403,-1220.467,419.707
122.000,141.500,14.500,360.000,5.861,0.197,263.449,-1297.240,482.492
,,,,,,,,
121.500,141.500,15.500,15.000,18.663,0.207,258.694,-1331.219,510.295
121.500,141.500,15.500,30.000,29.402,0.225,246.452,-1325.109,505.298
121.500,141.500,15.500,45.000,37.638,0.248,227.055,-1276.892,465.865
121.500,141.500,15.500,60.000,43.164,0.269,201.823,-1189.852,394.684
121.500,141.500,15.500,75.000,46.234,0.284,172.476,-1069.922,296.605
121.500,141.500,15.500,90.000,47.204,0.289,141.015,-925.274,178.313
121.500,141.500,15.500,105.000,46.234,0.284,109.583,-765.768,47.871
121.500,141.500,15.500,120.000,43.164,0.269,80.323,-602.272,-85.832
121.500,141.500,15.500,135.000,37.638,0.248,55.228,-445.928,-213.685
121.500,141.500,15.500,150.000,29.402,0.225,36.008,-307.392,-326.975
121.500,141.500,15.500,165.000,18.663,0.207,23.974,-196.104,-417.983
121.500,141.500,15.500,180.000,6.264,0.197,19.945,-119.648,-480.505
121.500,141.500,15.500,195.000,-6.443,0.197,24.196,-83.234,-510.283
121.500,141.500,15.500,210.000,-18.012,0.206,36.438,-89.343,-505.287
121.500,141.500,15.500,225.000,-27.349,0.221,55.835,-137.560,-465.858
121.500,141.500,15.500,240.000,-33.944,0.237,81.067,-224.598,-394.682
121.500,141.500,15.500,255.000,-37.774,0.248,110.413,-344.526,-296.609
121.500,141.500,15.500,270.000,-39.018,0.253,141.874,-489.172,-178.323
121.500,141.500,15.500,285.000,-37.774,0.248,173.306,-648.678,-47.883
121.500,141.500,15.500,300.000,-33.944,0.237,202.567,-812.174,85.821
121.500,141.500,15.500,315.000,-27.349,0.221,227.662,-968.518,213.678
121.500,141.500,15.500,330.000,-18.012,0.206,246.882,-1107.056,326.974
121.500,141.500,15.500,345.000,-6.443,0.197,258.916,-1218.346,417.987
121.500,141.500,15.500,360.000,6.264,0.197,262.945,-1294.804,480.514
,,,,,,,,
119.500,141.500,19.500,15.000,19.990,0.209,256.750,-1320.877,501.895
119.500,141.500,19.500,30.000,30.438,0.228,244.710,-1314.868,496.980
119.500,141.500,19.500,45.000,38.421,0.250,225.631,-1267.444,458.197
119.500,141.500,19.500,60.000,43.763,0.272,200.815,-1181.836,388.187
119.500,141.500,19.500,75.000,46.723,0.286,171.951,-1063.880,291.722
119.500,141.500,19.500,90.000,47.658,0.291,141.008,-921.614,175.378
119.500,141.500,19.500,105.000,46.723,0.286,110.094,-764.733,47.083
119.500,141.500,19.500,120.000,43.763,0.272,81.315,-603.928,-84.420
119.500,141.500,19.500,135.000,38.421,0.250,56.633,-450.159,-210.168
119.500,141.500,19.500,150.000,30.438,0.228,37.730,-313.903,-321.593
119.500,141.500,19.500,165.000,19.990,0.209,25.894,-204.447,-411.102
119.500,141.500,19.500,180.000,7.871,0.198,21.931,-129.249,-472.596
119.500,141.500,19.500,195.000,-4.623,0.197,26.112,-93.434,-501.883
119.500,141.500,19.500,210.000,-16.079,0.204,38.152,-99.443,-496.970
119.500,141.500,19.500,225.000,-25.403,0.217,57.230,-146.866,-458.189
119.500,141.500,19.500,240.000,-32.047,0.231,82.046,-232.472,-388.185
119.500,141.500,19.500,255.000,-35.935,0.242,110.910,-350.426,-291.727
119.500,141.500,19.500,270.000,-37.204,0.246,141.853,-492.691,-175.387
119.500,141.500,19.500,285.000,-35.935,0.242,172.767,-649.571,-47.094
119.500,141.500,19.500,300.000,-32.047,0.231,201.546,-810.376,84.409
119.500,141.500,19.500,315.000,-25.403,0.217,226.229,-964.147,210.161
119.500,141.500,19.500,330.000,-16.079,0.204,245.132,-1100.404,321.592
119.500,141.500,19.500,345.000,-4.623,0.197,256.969,-1209.862,411.106
119.500,141.500,19.500,360.000,7.871,0.198,260.931,-1285.061,472.605
,,,,,,,,
123.500,142.000,10.500,15.000,16.880,0.205,261.142,-1344.079,518.694
123.500,142.000,10.500,30.000,27.911,0.222,248.700,-1337.871,513.617
123.500,142.000,10.500,45.000,36.423,0.244,228.983,-1288.861,473.537
123.500,142.000,10.500,60.000,42.170,0.265,203.336,-1200.390,401.185
123.500,142.000,10.500,75.000,45.376,0.279,173.506,-1078.488,301.493
123.500,142.000,10.500,90.000,46.393,0.284,141.527,-931.460,181.255
123.500,142.000,10.500,105.000,45.376,0.279,109.578,-769.328,48.666
123.500,142.000,10.500,120.000,42.170,0.265,79.836,-603.141,-87.239
123.500,142.000,10.500,135.000,36.423,0.244,54.327,-444.224,-217.197
123.500,142.000,10.500,150.000,27.911,0.222,34.791,-303.406,-332.353
123.500,142.000,10.500,165.000,16.880,0.205,22.559,-190.284,-424.859
123.500,142.000,10.500,180.000,4.233,0.197,18.463,-112.568,-488.412
123.500,142.000,10.500,195.000,-8.628,0.198,22.784,-75.552,-518.682
123.500,142.000,10.500,210.000,-20.233,0.209,35.226,-81.760,-513.606
123.500,142.000,10.500,225.000,-29.509,0.225,54.943,-130.768,-473.529
123.500,142.000,10.500,240.000,-35.994,0.242,80.589,-219.237,-401.183
123.500,142.000,10.500,255.000,-39.727,0.255,110.418,-341.138,-301.497
123.500,142.000,10.500,270.000,-40.932,0.260,142.397,-488.164,-181.264
123.500,142.000,10.500,285.000,-39.727,0.255,174.347,-650.295,-48.678
123.500,142.000,10.500,300.000,-35.994,0.242,204.089,-816.482,87.228
123.500,142.000,10.500,315.000,-29.509,0.225,229.598,-975.401,217.189
123.500,142.000,10.500,330.000,-20.233,0.209,249.134,-1116.220,332.351
123.500,142.000,10.500,345.000,-8.628,0.198,261.367,-1229.344,424.863
123.500,142.000,10.500,360.000,4.233,0.197,265.463,-1307.062,488.422
,,,,,,,,
123.000,142.000,12.000,15.000,17.407,0.206,260.654,-1341.484,516.594
123.000,142.000,12.000,30.000,28.350,0.223,248.262,-1335.301,511.537
